Credito,DiffPct,DiffPts,Estrategia,Expiracion,Hora,Lado,Moneyness,P/L,Simbolo,Strikes,precio_actual,score_30min,strikes_GEX,strikes_OI,strikes_Volumen,tendencia_30min,tendencia_corta,total_neg,total_pos,Movimiento_Esperado,Punto_Gravedad,Gamma_Flip,Date
230.0,-0.1,-6.51,VERTICAL,12/08/2025,12:45:30,CALL,ITM,-270.0,SPX,6840/6845,6838.64,-0.12,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,DOWN,232,0,17.54,6851.99,6820.0,2025-12-08
230.0,-0.02,-1.51,VERTICAL,12/08/2025,12:50:31,CALL,ITM P,79.0,SPX,6845/6850,6844.13,-0.12,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,DOWN,237,1,16.48,6851.79,6825.0,2025-12-08
235.0,-0.02,-1.51,VERTICAL,12/08/2025,12:55:31,CALL,ITM P,84.0,SPX,6845/6850,6844.83,-0.12,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,DOWN,236,1,16.33,6851.67,6825.0,2025-12-08
210.0,0.12,8.49,VERTICAL,12/08/2025,13:00:30,CALL,OTM,210.0,SPX,6855/6860,6853.53,-0.11,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,DOWN,229,4,15.86,6851.68,6835.0,2025-12-08
225.0,0.05,3.49,VERTICAL,12/08/2025,13:05:31,CALL,OTM,225.0,SPX,6850/6855,6850.24,-0.11,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,DOWN,222,9,15.28,6851.69,6835.0,2025-12-08
235.0,0.05,3.49,VERTICAL,12/08/2025,13:10:31,CALL,OTM,235.0,SPX,6850/6855,6851.4,-0.1,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,FLAT,214,12,14.49,6851.71,6835.0,2025-12-08
220.0,0.05,3.49,VERTICAL,12/08/2025,13:15:30,CALL,OTM,220.0,SPX,6850/6855,6850.37,-0.1,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,FLAT,201,18,14.18,6851.73,6835.0,2025-12-08
230.0,0.05,3.49,VERTICAL,12/08/2025,13:20:31,CALL,OTM,230.0,SPX,6850/6855,6850.75,-0.1,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,FLAT,195,21,13.7,6851.73,6835.0,2025-12-08
210.0,0.05,3.49,VERTICAL,12/08/2025,13:25:30,CALL,OTM,210.0,SPX,6850/6855,6849.0,-0.09,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6870.0]",DOWN,FLAT,183,23,13.65,6851.73,6830.0,2025-12-08
225.0,-0.1,-6.51,VERTICAL,12/08/2025,13:30:31,CALL,ITM,-275.0,SPX,6840/6845,6838.38,-0.1,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6860.0]",DOWN,FLAT,185,24,15.7,6851.61,6820.0,2025-12-08
240.0,-0.17,-11.51,VERTICAL,12/08/2025,13:35:30,CALL,ITM,-260.0,SPX,6835/6840,6835.15,-0.1,"[6850.0, 6825.0]","[7035.0, 6975.0]","[6850.0, 6860.0]",DOWN,FLAT,181,24,16.28,6851.36,6820.0,2025-12-08
240.0,-0.1,-6.51,VERTICAL,12/08/2025,13:40:31,CALL,ITM,-260.0,SPX,6840/6845,6840.51,-0.11,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6860.0]",DOWN,FLAT,184,24,13.97,6851.15,6825.0,2025-12-08
235.0,-0.1,-6.51,VERTICAL,12/08/2025,13:45:30,CALL,ITM,-265.0,SPX,6840/6845,6840.29,-0.11,"[6850.0, 6855.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,FLAT,185,24,13.44,6850.95,6825.0,2025-12-08
280.0,-0.17,-11.51,VERTICAL,12/08/2025,13:50:31,CALL,ITM,-220.0,SPX,6835/6840,6838.66,-0.12,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,FLAT,186,23,13.12,6850.77,6820.0,2025-12-08
250.0,-0.17,-11.51,VERTICAL,12/08/2025,13:55:30,CALL,ITM,-250.0,SPX,6835/6840,6836.11,-0.12,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,FLAT,186,23,13.39,6850.55,6820.0,2025-12-08
250.0,-0.24,-16.51,VERTICAL,12/08/2025,14:00:31,CALL,ITM,-250.0,SPX,6830/6835,6830.93,-0.13,"[6850.0, 6825.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,FLAT,193,20,14.96,6850.21,6815.0,2025-12-08
265.0,-0.24,-16.51,VERTICAL,12/08/2025,14:05:31,CALL,ITM,-235.0,SPX,6830/6835,6832.27,-0.13,"[6850.0, 6825.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,FLAT,200,15,14.38,6849.87,6815.0,2025-12-08
255.0,-0.24,-16.51,VERTICAL,12/08/2025,14:10:31,CALL,ITM,-245.0,SPX,6830/6835,6832.41,-0.13,"[6850.0, 6825.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,FLAT,208,12,13.7,6849.55,6815.0,2025-12-08
260.0,-0.24,-16.51,VERTICAL,12/08/2025,14:15:31,CALL,ITM,-240.0,SPX,6830/6835,6832.18,-0.14,"[6825.0, 6850.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,217,6,13.34,6849.21,6815.0,2025-12-08
240.0,-0.17,-11.51,VERTICAL,12/08/2025,14:20:31,CALL,ITM,-260.0,SPX,6835/6840,6835.95,-0.14,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,226,3,12.08,6848.95,6820.0,2025-12-08
290.0,-0.24,-16.51,VERTICAL,12/08/2025,14:25:31,CALL,ITM,-210.0,SPX,6830/6835,6834.42,-0.14,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,232,1,11.87,6848.75,6815.0,2025-12-08
280.0,-0.24,-16.51,VERTICAL,12/08/2025,14:30:31,CALL,ITM,-220.0,SPX,6830/6835,6833.8,-0.14,"[6850.0, 6825.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,230,0,11.39,6848.51,6815.0,2025-12-08
325.0,-0.24,-16.51,VERTICAL,12/08/2025,14:35:31,CALL,ITM,-175.0,SPX,6830/6835,6836.45,-0.14,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,234,0,10.6,6848.3,6820.0,2025-12-08
240.0,-0.17,-11.51,VERTICAL,12/08/2025,14:40:31,CALL,ITM,-260.0,SPX,6835/6840,6836.48,-0.14,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,231,0,10.29,6848.15,6820.0,2025-12-08
335.0,-0.24,-16.51,VERTICAL,12/08/2025,14:45:31,CALL,ITM,-165.0,SPX,6830/6835,6836.51,-0.13,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,235,0,9.92,6848.01,6820.0,2025-12-08
340.0,-0.24,-16.51,VERTICAL,12/08/2025,14:50:31,CALL,ITM,-160.0,SPX,6830/6835,6836.49,-0.13,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,231,0,9.56,6847.83,6820.0,2025-12-08
355.0,-0.24,-16.51,VERTICAL,12/08/2025,14:55:30,CALL,ITM,-145.0,SPX,6830/6835,6837.96,-0.14,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,236,0,9.14,6847.72,6820.0,2025-12-08
335.0,-0.24,-16.51,VERTICAL,12/08/2025,15:00:31,CALL,ITM,-165.0,SPX,6830/6835,6836.18,-0.14,"[6850.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,236,0,9.34,6847.54,6820.0,2025-12-08
280.0,-0.24,-16.51,VERTICAL,12/08/2025,15:05:31,CALL,ITM,-220.0,SPX,6830/6835,6833.51,-0.14,"[6825.0, 6840.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,232,0,9.29,6847.38,6815.0,2025-12-08
330.0,-0.24,-16.51,VERTICAL,12/08/2025,15:10:31,CALL,ITM,-170.0,SPX,6830/6835,6835.82,-0.14,"[6840.0, 6850.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,232,0,8.45,6847.2,6820.0,2025-12-08
345.0,-0.24,-16.51,VERTICAL,12/08/2025,15:15:30,CALL,ITM,-155.0,SPX,6830/6835,6836.85,-0.14,"[6840.0, 6850.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,231,0,8.03,6847.07,6820.0,2025-12-08
360.0,-0.24,-16.51,VERTICAL,12/08/2025,15:20:31,CALL,ITM,-140.0,SPX,6830/6835,6837.61,-0.14,"[6840.0, 6850.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,234,0,7.9,6846.97,6820.0,2025-12-08
350.0,-0.24,-16.51,VERTICAL,12/08/2025,15:25:31,CALL,ITM,-150.0,SPX,6830/6835,6836.99,-0.14,"[6840.0, 6850.0]","[7035.0, 6975.0]","[6850.0, 6840.0]",DOWN,DOWN,235,0,7.8,6846.86,6820.0,2025-12-08
235.0,0.28,19.48,VERTICAL,12/09/2025,10:05:30,CALL,OTM,235.0,SPX,6860/6865,6857.06,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,UP,5,114,21.94,6850.15,6840.0,2025-12-09
210.0,0.28,19.48,VERTICAL,12/09/2025,10:10:30,CALL,OTM,210.0,SPX,6860/6865,6854.0,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,UP,6,133,21.37,6850.41,6835.0,2025-12-09
230.0,0.21,14.48,VERTICAL,12/09/2025,10:15:30,CALL,OTM,230.0,SPX,6855/6860,6851.96,-0.02,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,8,151,21.37,6850.63,6835.0,2025-12-09
235.0,0.21,14.48,VERTICAL,12/09/2025,10:20:31,CALL,OTM,235.0,SPX,6855/6860,6852.71,-0.02,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,14,163,20.42,6850.66,6835.0,2025-12-09
235.0,0.21,14.48,VERTICAL,12/09/2025,10:25:30,CALL,OTM,235.0,SPX,6855/6860,6852.5,-0.02,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,22,172,20.16,6850.53,6835.0,2025-12-09
240.0,0.21,14.48,VERTICAL,12/09/2025,10:30:30,CALL,OTM,240.0,SPX,6855/6860,6852.87,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,32,181,19.64,6850.43,6835.0,2025-12-09
225.0,0.21,14.48,VERTICAL,12/09/2025,10:35:30,CALL,OTM,225.0,SPX,6855/6860,6851.77,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,38,192,19.48,6850.48,6835.0,2025-12-09
220.0,0.21,14.48,VERTICAL,12/09/2025,10:40:30,CALL,OTM,220.0,SPX,6855/6860,6851.62,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,40,189,19.22,6850.35,6835.0,2025-12-09
210.0,0.28,19.48,VERTICAL,12/09/2025,10:45:31,CALL,OTM,210.0,SPX,6860/6865,6855.7,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,45,181,18.16,6850.38,6840.0,2025-12-09
220.0,0.21,14.48,VERTICAL,12/09/2025,10:50:30,CALL,OTM,220.0,SPX,6855/6860,6851.52,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,51,174,18.74,6850.29,6835.0,2025-12-09
270.0,0.21,14.48,VERTICAL,12/09/2025,10:55:31,CALL,OTM,270.0,SPX,6855/6860,6856.77,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,54,167,17.54,6850.4,6840.0,2025-12-09
265.0,0.21,14.48,VERTICAL,12/09/2025,11:00:30,CALL,OTM,265.0,SPX,6855/6860,6856.89,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,54,166,16.9,6850.6,6840.0,2025-12-09
240.0,0.28,19.48,VERTICAL,12/09/2025,11:05:31,CALL,OTM,240.0,SPX,6860/6865,6858.73,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,55,164,16.01,6850.96,6840.0,2025-12-09
225.0,0.28,19.48,VERTICAL,12/09/2025,11:10:30,CALL,OTM,225.0,SPX,6860/6865,6857.92,-0.03,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,55,164,15.91,6851.3,6840.0,2025-12-09
265.0,0.28,19.48,VERTICAL,12/09/2025,11:15:31,CALL,OTM,265.0,SPX,6860/6865,6861.16,-0.02,"[6845.0, 6840.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,53,166,15.91,6851.69,6845.0,2025-12-09
235.0,0.36,24.48,VERTICAL,12/09/2025,11:20:30,CALL,OTM,235.0,SPX,6865/6870,6863.89,-0.01,"[6845.0, 6870.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,47,174,15.28,6852.38,6845.0,2025-12-09
280.0,0.28,19.48,VERTICAL,12/09/2025,11:25:31,CALL,OTM,280.0,SPX,6860/6865,6863.14,-0.01,"[6845.0, 6870.0]","[7050.0, 6975.0]","[6850.0, 6855.0]",DOWN,FLAT,39,185,14.96,6852.99,6845.0,2025-12-09
